index,file_name,chars,corruption_score,spaced_letter_runs,soft_hyphens,unicode_escapes,non_ascii,multi_spaces,short_word_ratio,act_markers,preview
482,administrator7ac8536ae0f83f2fe330a76c8d376d62.pdf.txt,7848,0.1025,0,0,0,31,34,0.2157,ACT,"Page 1 of 5 THE PAKISTAN BANKING AND FINANCE SERVICES COMMISSION ACT, 1992 . CONTENTS 1. Short title and commencement 2. Definitions 3. Establishment of the Commission 4. Salary, Allowances and privileges 5. Term of offi…"
483,administrator7b38c0d264e392edec1db1e7d5b2275e.pdf.txt,15927,0.1116,0,0,0,46,1,0.2545,CONSTITUTION;ORDINANCE;ACT;ORDER,"Page 1 of 7 THE WEST PAKISTAN MATERNITY BENEFIT ORDINANCE, 1958 CONTENTS 1. Short title and extent. 2. Definitions. 3. Employment of, or work by, women in factories prohibited during certain period. 4. Right to and liabi…"
484,administrator7b521557aa16d86b0a700b908bf7adeb.pdf.txt,15419,0.1199,0,24,0,63,0,0.2304,ACT;ORDER;REGULATION,"Page 1 of 8 ISLAMABAD CAPITAL TERRITORY PRIVATE EDUCATIONAL INSTITUTIONS (REGISTRATION AND REGULATION) ACT, 2013 CONTENTS 1. Short title, extent and commencement. 2. Definitions. 3. Establishment of the Authority. 4. Aim…"
485,administrator7b9ba189592bdcc7c1eca569244e6bab.pdf.txt,6799,0.1004,0,0,0,14,2,0.2315,CONSTITUTION;ORDINANCE;ACT;ORDER,"Page 1 of 3 THE AIRCRAFT (REMOVAL OF DANGER TO SAFETY) ORDINANCE, 1965 CONTENTS ________ SECTIONS : 1. Short title, extent and commencement . 2. Definitions. 3. Measures to avoid a ttraction of birds . 4. Non-compliance …"
486,administrator7cdaa20a77bb820bbdebddb72d6c4721.pdf.txt,14431,0.2295,0,34,0,2135,0,0.2428,ORDINANCE;ACT;ORDER,"THE WEST PAKISTAN INDUSTRIAL DEVELOPMENT CORPORATION(TRANSFER OF PROJECTS AND COMPANIES) ACT, 1974 CONTENTS SECTIONS. 1. Short title, extent and commencement. 2. Definitions. 3. Act to override other laws 4. Vesting of p…"
487,administrator7cee6780c21d6e69d03a695be5d1a869.pdf.txt,53032,0.2233,0,34,0,8216,0,0.2283,ORDINANCE;ACT;REGULATION,"THE DIPLOMATIC AND CONSULAR PRIVILEGES ACT, 1972 CONTENTS SECTIONS: 1. Short title, extent and commencement. 2. Provisions of conventions to have force of law. 3. Restriction of privileges and immunities. 4.. Certificate…"
488,administrator7d647915d9ac2e727b54f495d7933648.pdf.txt,66699,0.1037,0,0,0,300,0,0.2069,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 29 THE STATE -OWNED ENTERPRISES (GOVERNANCE AND OPERATIONS) ACT, 2023 CONTENTS CHAPTER -I GENERAL 1. Short title and commencement . 2. Definitions . 3. Scope and application . CHAPTER -II STATE -OWNED ENTERPRIS…"
489,administrator7db1e56f0f1d39a6e67573ec6b0944e2 (1).pdf.txt,1284720,0.85,4474,3392,0,142263,0,0.8634,ACT;ORDER,"T H E C O D E O F C R I M I N A L P R O C E D U R E , 1 8 9 8 L a s t A m e n d e d o n 2 0 1 7 ­ 0 2 ­ 1 6 C O N T E N T S SECT IONS: P AR T I PRE LIMINAR Y CHAPT E R I 1. Short ti tl e. Commencement. Ex tent. 2. [Repea…"
490,administrator7db1e56f0f1d39a6e67573ec6b0944e2.pdf.txt,1284720,0.85,4474,3392,0,142263,0,0.8634,ACT;ORDER,"T H E C O D E O F C R I M I N A L P R O C E D U R E , 1 8 9 8 L a s t A m e n d e d o n 2 0 1 7 ­ 0 2 ­ 1 6 C O N T E N T S SECT IONS: P AR T I PRE LIMINAR Y CHAPT E R I 1. Short ti tl e. Commencement. Ex tent. 2. [Repea…"
491,administrator7db4367e97eddbb09333e0a9f87d4dfc (1).pdf.txt,17486,0.2323,0,46,0,2580,0,0.2282,CONSTITUTION;ORDINANCE;ACT;ORDER,"THE ANTI NARCOTICS FORCE ACT, 1997 CONTENTS PREAMBLE. . 1 Short title and commencement 2 Definitions 3 Constitution of the Force 4 Superintendence and administration of the Force 5 Functions of the Force 6 Power of the m…"
492,administrator7db4367e97eddbb09333e0a9f87d4dfc.pdf.txt,17486,0.2323,0,46,0,2580,0,0.2282,CONSTITUTION;ORDINANCE;ACT;ORDER,"THE ANTI NARCOTICS FORCE ACT, 1997 CONTENTS PREAMBLE. . 1 Short title and commencement 2 Definitions 3 Constitution of the Force 4 Superintendence and administration of the Force 5 Functions of the Force 6 Power of the m…"
493,administrator7e29dd4c518f15a058c2110713f9d92c.pdf.txt,41833,0.1701,0,76,0,243,0,0.2356,CONSTITUTION;ACT;ORDER;REGULATION,"Page 1 of 17 THE SEED ACT, 1976 CONTENTS PRELIMINARY SECTIONS 1 Short title, extent and commencement. 2 Definitions. 3 Establishment of National Seed Council. 4 Functions of the National Seed Council. 5 Establishment of …"
494,administrator7e36a1a577bfe6f1ea787e750ce6ec20.pdf.txt,80173,0.1215,0,0,0,219,0,0.2581,CRIMINAL PROCEDURE;ACT;ORDER;REGULATION,"REGTSTERED No.-!4j-19?L.-76469 @0eGp;rr"" d Slltttilt EXTRAORDINARY PUBLISHED BY AUTHORITY ISLAMABAD, WEDNESDAY, MAY 2, 2OIt PART I Acts, Ordinanccs, Presidenl's Orden and Regolrtiors cJora^""ro""r,rr ro*,r r* NATIONAL ASSE…"
495,administrator7e37c324f9824083835cd0079ba3e12a.pdf.txt,48806,0.1088,0,2,0,301,0,0.2152,ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 21 Updated till 15.12.2021 THE SPECIAL ECONOMIC ZONES ACT, 2012 CONTENTS SECTIONS: 1. Short title, extent and commencement. 2. Act to override other laws. 3. Definitions. 4. Establishment of special economic zo…"
496,administrator7e3f1e91c00c927e74d56db88341c392.pdf.txt,12304,0.1222,0,0,0,26,11,0.2757,PENAL CODE;CRIMINAL PROCEDURE;ORDINANCE;ACT;ORDER,"Page 1 of 6 THE OFFENCE OF QAZF (ENFORCEMENT OF HADD) ORDINANCE, 1979 CONTENTS 1. Short title, extent and commencement . 2. Definitions . 3. Qaz. 4. Omitted 5. Qazf liable to hadd. 6. Proof of qazf liable to hadd. 7. Pun…"
497,administrator7e6c41131f4f419dcac8f009173e180a.pdf.txt,53107,0.1568,0,0,0,113,164,0.257,CONSTITUTION;ACT;ORDER;REGULATION,"Page 1 of 25 MY UNIVERSITY ISLAMABAD ACT, 2013 CONTENTS CHAPTER I PRELIMINARY 1. Short title and commencement . 2. Definitions . CHAPTER -II THE UNIVERSITY 3. Establishment and incorporation of the Unive rsity. 4. Powers…"
498,administrator7e8503f55fcb6200206e3b84213fad48.pdf.txt,33334,0.1431,0,0,0,66,77,0.2813,PENAL CODE;CONSTITUTION;ORDINANCE;ACT;ORDER,"Page 1 of 14 THE PAKISTAN HOTELS AND RE STAURANTS ACT, 1976. CONTENTS 1. Short title, extent, application and commencement 2. Definitions 3. Appointment of Controller, Deputy Controllers and Assis tant Controllers 4. Set…"
499,administrator7eda4e3803d79be7ba8328daf1fbe9fc.pdf.txt,17942,0.1098,0,0,0,84,7,0.2423,CONSTITUTION;ORDINANCE;ACT;ORDER,"THE PAKISTAN INSTITUTE FOR PARLIAMENTARY SERVICES ACT, 2008 CONTENTS CHAPTER I PRELIMINARY SECTIONS: 1. Short title, extent and commencement. 2. Definitions. 3. Establishment of the Institute. CHAPTER II THE INSTITUTE AN…"
500,administrator7f6e4de84e1f4d36f5ad024254aeb906.pdf.txt,42074,0.0996,0,0,0,90,0,0.2219,ACT;ORDER;REGULATION,"Page 1 of 16 THE PAKISTAN MARITIME ZONES ACT, 2023 CONTENTS 1. Short title and commencement 2. Definitions 3. Territorial sea 4. Internal waters 5. Historic waters 6. Right of innocent passage 7. Contiguous zone 8. Exclu…"
501,administrator7f7247104220a760288453f2aeaf8c2e.pdf.txt,10100,0.0924,0,0,0,0,0,0.2156,CRIMINAL PROCEDURE;CONSTITUTION;ACT;ORDER,"THE ISLAMABAD HIGH COURT ACT, 2010 CONTENTS SECTIONS: 1. Short title and commencement. 2. Definitions. 3. Islamabad High Court. 4. Jurisdiction. 5. Powers of Chief Justice and other Judges. 6. Other Courts. 7. Procedure …"
502,administrator7fb81171cb58e9160bf7d719a7ccef37.pdf.txt,89971,0.3531,0,412,0,13442,0,0.2406,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE ANTI­DUMPING DUTIES ORDINANCE, 2000 CONTENTS PREAMBLE. . 1 Short title, extent and commencement 2 Definition 3 Levy of anti dumping duty 4 Identification of dumping 5 Normal value based on prices in exporting country…"
503,administrator7feb7421871aba03b75c6173a638b2a7.pdf.txt,4463,0.1297,0,20,0,683,0,0.188,ORDINANCE;ACT;ORDER,"THE MEDICAL QUALIFICATIONS (INFORMATION) ORDINANCE, 1960 CONTENTS PREAMBLE. 1. Short title, extent and commencement 2. Definition 3. Liability to furnish information 4. Period with in which to furnish information 5. Pena…"
504,administrator800fdf5642f76d4d6089aef317dcfe07.pdf.txt,64186,0.1062,0,0,0,69,1,0.2391,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 26 THE SHIFA TAMEER -E-MILLAT UNIVERSITY ACT, 2012 CONTENTS CHAPTER I PRELIMINARY 1. Short title, extent, and commencement 2. Definitions CHAPTER II THE UNIVERSITY 3. Incorporation. 4. Powers and purposes of th…"
505,administrator804ffa6d8c86db47686d4d86995275bc.pdf.txt,10613,0.1043,0,0,0,15,0,0.2417,CRIMINAL PROCEDURE;ORDINANCE;ACT;ORDER,"Page 1 of 5 THE SURRENDER OF ILLICIT ARMS ACT, 1991 CONTENTS ___________ SECTIONS: 1 Short title, extent and commencement . 2 Definitions . 3 Act not to derogate from other laws. 4 Surrender of illicit arms . 5 Surrender…"
506,administrator806b77447397a52a9bd37aa6399878f4.pdf.txt,11091,0.1265,0,0,0,32,1,0.2909,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 5 THE REGIONAL DEVELOPMENT FINANCE CORPORATION AND SMALL BUSINESS FINANCE CORPORATION (AMALGAMATION AND CONVERSION) ORDINANCE 2001 CONTENTS 1. Short title, extent and commencement 2. Definitions 3. Amalgamation…"
507,administrator809a246717f4d2a1d2909ed86ca7dbde.pdf.txt,4277,0.1465,0,0,0,697,0,0.2606,ORDINANCE;ACT;ORDER,"THE RAILWAYS (LOCAL AUTHORITIES, TAXATION) ACT, 1941 CONTENTS 1 Short title and extent. 2 Definitions. 3 Liability of Railways to taxation by local authorities. 4 Modification of existing liability to taxation. 5 Saving.…"
508,administrator80b2f612690e094eeebff3f0d8b63d1c.pdf.txt,14658,0.2206,0,44,0,2224,0,0.2043,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE NATIONAL TRAINING ORDINANCE, 1980 CONTENTS 1. Short title, extent, commencement and application. 2. Definitions. 3. Constitution of the National Training Board. 4. Functions of the National Board. 5. Functions of the…"
509,administrator81272ed8b97eeaada3d76b4575e1d49f.pdf.txt,85439,0.205,0,108,0,315,2,0.2514,PENAL CODE;CIVIL PROCEDURE;ORDINANCE;ACT;ORDER;REGULATION,"THE LIMITED LIABILITY PARTNERSHIP ACT, 2017 CONTENTS SECTIONS: PART I PRELIMINARY 1. Short title, extent and commencement. 2. Definitions. PART II NATURE OF LIMITED LIABILITY PARTNERSHIP 3. Separate legal personality. 4.…"
510,administrator816a08a6debbb94bac3056459a17dfc1.pdf.txt,14634,0.1027,0,0,0,51,19,0.2226,CONSTITUTION;ORDINANCE;ACT;ORDER,"Page 1 of 9 FOREIGN ASSETS (DECLARATION AND REPATRIATION) ACT, 2018 CONTENTS __________ 1. Short title and commencement 2. Definitions 3. Act to override other laws 4. Application 5. Declaration and repatriation of asset…"
511,administrator825b1c9bad7b5c1026e20dfe28bdaed6.pdf.txt,8552,0.6479,76,8,0,837,0,0.9328,,"T H E L A N S D O W N E B R I D G E A C T , 1 8 9 2 C O N T E N T S S E C T I O N S : 1 . T i t l e a n d e x t e n t . 2 . L e v y o f t o l l s . 3 . V a l i d a t i o n o f p a s t l e v y o f t o l l s . 4 . A p p l …"
512,administrator82a1ef468ce026f7dc3a1a0e19759e2e.pdf.txt,29867,0.1226,0,0,0,86,12,0.269,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 10 THE C OMPAN IES PROFIT S (WORKERS PARTICIPATION) ACT, 1968 CONTENTS 1. Short title, extent and comme ncement. 2. Definitions. 3. Establishment of Fund. 4. Management of the Fund. 5. Penalty. 6. Power to call…"
513,administrator82bc64463939f911a97e388509155e4a.pdf.txt,3999,0.6239,31,8,0,357,0,0.8993,ACT,"THE ANAND MARRIAGE ACT, 1909 CONTENTS S E C T I O N S : 1 . S h o r t t i t l e a n d e x t e n t . 2 . V a l i d i t y o f A n a n d m a r r i a g e . 3 . E x e m p t i o n o f c e r t a i n m a r r i a g e s f r o m A …"
514,administrator8332a6df32386960ac7d81a5cf7aade2.pdf.txt,331639,0.85,3629,244,0,28884,0,0.9734,,"T H E C O N T R A C T A C T , 1 8 7 2 C O N T E N T S S E C T I O N S : P R E L I M I N A R Y 1 . S h o r t t i t l e . E x t e n t . C o m m e n c e m e n t . E n a c t m e n t s r e p e a l e d . 2 . I n t e r p r e t …"
515,administrator83394de8f3fdcb873dcb3ac35f19c59d.pdf.txt,20221,0.1024,0,0,0,50,21,0.2209,CONSTITUTION;ACT;ORDER,"Page 1 of 10 THE GLOBAL CLIMATE -CHANGE IMPACT STUDIES CENTRE ACT, 2013 CONTENTS ___________ SECTIONS: CHAPTER I PRELIMINARY 1. Short title, extent and commencement . 2. Definitions . CHAPTER II GLOBAL CLIMATE -CHANGE IM…"
516,administrator838fddea2bd84054cde358506b537096.pdf.txt,22985,0.7075,239,10,0,2039,0,0.9383,ACT,"T H E M A R R I E D W O M E N ' S P R O P E R T Y A C T , 1 8 7 4 C O N T E N T S S E C T I O N S : P A R T I P R E L I M I N A R Y 1 . S h o r t t i t l e . 2 . E x t e n t a n d A p p l i c a t i o n . 3 . [ R e p e a …"
517,administrator841b253ceac6f9be77a529cbd16db2d2.pdf.txt,10315,0.1062,0,0,0,0,1,0.2473,CONSTITUTION;ORDINANCE;ACT;ORDER,"MARKETING OF PETROLEUM PRODUCTS (FEDERAL CONTROL) (REPEAL) ORDINANCE, 2002 ORDINANCE LXXXIX OF 2002 [26-10-2002] An Ordinance to repeal the Marketing of Petroleum Product (Federal Control) Act 1974 WHEREAS it is expedien…"
518,administrator845215725b052c222802dd5c9b149092.pdf.txt,9887,0.652,97,8,0,920,0,0.9553,,"T H E K A Z I S A C T , 1 8 8 0 C O N T E N T S S E C T I O N S : 1 . S h o r t t i t l e . L o c a l e x t e n t . 2 . P o w e r t o a p p o i n t k a z i s f o r a n y l o c a l a r e a . 3 . N a i b k a z i s . 4 . N …"
519,administrator85acedee0a8673dde8368f2216ab2880.pdf.txt,7721,0.1147,0,0,0,35,3,0.2618,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 4 THE INSPECTION AGENCIES (REGISTRATION AND REGULATION) ORDINANCE, 1981 CONTENTS 1. Short title, extent and commencement 2. Definitions 3. Appointment of Authority 4. Constitution of the Council, etc . 5. Prohi…"
520,administrator85ca72c783ea32f5ab4b113a704d9662.pdf.txt,41435,0.1112,0,0,0,101,23,0.2342,PENAL CODE;CONSTITUTION;ACT;ORDER;REGULATION,"Page 1 of 19 THE ALLIED HEALTH PROFESSIONALS COUNCIL ACT, 2022 CONTENTS _____________ CONTENTS 1. Short title, extent commencement. 2. Definitions. 3. Establishment of the Council . 4. Power and functions of the Council …"
521,administrator86d2c3db62e273da1f2a13a2416c3d1b.pdf.txt,16363,0.2174,0,2,0,2698,0,0.2705,ORDINANCE;ACT;ORDER,"THE TRANSFER OF EVACUEE DEPOSITS ACT, 1956 CONTENTS 1. Short title extent and commencement 2. Definitions 3. Appointment of Custodian and Assistant Custodian of Deposits 4. Procedure for transfer of certain deposits 5. P…"
522,administrator8785fc23097fe350194e9e0ade5b970c.pdf.txt,17098,0.1017,0,0,0,56,3,0.229,PENAL CODE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 9 THE EXPORT PROCESSING ZONES AUTHORITY ORDINANCE, 1980 CONTENTS ____________ CHAPTER I PRELIMINARY 1. Short title, application and commencement 2. Definitions 3 Zone to be bounded area CHAPTER II CONSTITUTION …"
523,administrator87aa7577f4d3eafe6447e4b3a3f89d1b.pdf.txt,20806,0.1017,0,0,0,57,3,0.229,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 10 THE PAKISTAN POSTAL SERVICES MANAGEMENT BOARD ORDINANCE, 2002 CONTENTS 1. Short title, extent and commencement 2. Definitions 3. Establishment of the Pakistan Postal Services Management Board 3A. Application…"
524,administrator8820e88efaf7eedabf5c1d8c73b3dee5.pdf.txt,39046,0.121,0,6,0,112,1,0.2582,ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 15 THE PAYMENT OF WAGES ACT, 1936 CONTENTS 1. Short title, extent, commencement and application. 2. Definitions. 3. Responsibility for payment of wages. 4. Fixation of wage­periods. 5. Time of payment of wages.…"
525,administrator883a72093afea29fca1e6f5fec5af796.pdf.txt,25697,0.7,231,0,0,2640,0,0.9509,ACT,"T H E L O C A L A U T H O R I T I E S L O A N S A C T , 1 9 1 4 C O N T E N T S S E C T I O N S : 1 . S h o r t t i t l e a n d e x t e n t . 2 . D e f i n i t i o n s . 3 . B o r r o w i n g p o w e r s o f l o c a l a …"
526,administrator88869e029822dbe2b228f3584d46b6b8.pdf.txt,3083,0.112,0,6,0,450,0,0.1984,CONSTITUTION;ORDINANCE;ACT;REGULATION,"THE SPORTS (DEVELOPMENT AND CONTROL) ORDINANCE, 1962 CONTENTS PART I. 1. Short title, extent and commencement. 2. Definitions. PART II. 3. Establishment of the Board. 4.. Name, Constitution, powers and functions of a Boa…"
527,administrator888bc6d1009f9fb0809dd695f28e21b5.pdf.txt,63423,0.1115,0,0,0,109,0,0.2475,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"BEG|STERED No.fl# @lttGgq;ffi d Da[t ffir9 EXTRAORDINARY PUBLISHED BY AUTHORITY PART I Acts, Ordinances, President's Orders and Regulations (I{ )VERNMENT OF PAKIS'I]\N MINIS.TRY OF I,AW JUSTICE, HIJMAN RIGHTS AND PART,IA…"
528,administrator889746414e53d53e4398264cda458947.pdf.txt,106195,0.236,0,124,0,429,46,0.2567,PENAL CODE;CRIMINAL PROCEDURE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 38 THE NATIONAL ACCOUNTABILITY ORDINANCE, 1999 CONTENTS 1. Short title. 2. Commencement. 3. Ordinance to override other laws. 4. Application. 5. Definitions. 5A. Establishment of Courts and appointment of Judge…"
529,administrator8922590399098ddfed00a6db56f2f91b.pdf.txt,26848,0.1696,0,66,0,123,0,0.2658,CRIMINAL PROCEDURE;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 10 THE FOREIGNERS ACT, 1946 CONTENTS ______ ___ SEC TIONS: 1. Short title and extent. 2. Definitions. 3. Power to make orders. 4. Internees. 5. Chan ge of name. 6. Obligations of masters of vesse ls, etc. 7. Ob…"
530,administrator89de324eeaa53c96ff701820d2e007e4.pdf.txt,979771,0.27,0,0,0,1980,317,0.2822,PENAL CODE;CRIMINAL PROCEDURE;CIVIL PROCEDURE;CONSTITUTION;QANUN-E-SHAHADAT;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 401 THE COMPANIES ACT, 2017 CONTENTS PART I PRELIMINARY SECTIONS . 1. Short title, extent and commencement . 2. Definitions . 3. Application of Act to non-trading companies with purely provincial objects . 4. A…"
531,administrator89ec1aed8993dc7500a42674b8433a47.pdf.txt,14125,0.2079,0,2,0,2365,0,0.2482,ORDINANCE;ACT;ORDER,"THE LAND CONTROL (KARACHI DIVISION) ACT, 1952 CONTENTS . 1. Short title extent and commencement 2. Definition 3. Declaration of controlled area 4. Plans of controlled area to be deposited at certain offices 5. Restrictio…"
532,administrator89ef2dd74c695d88d213313e813fc616 (1).pdf.txt,28,0.0,0,0,0,0,0,0.0,,THIS LAW HAS BEEN REPEALED
533,administrator89ef2dd74c695d88d213313e813fc616.pdf.txt,28,0.0,0,0,0,0,0,0.0,,THIS LAW HAS BEEN REPEALED
534,administrator8a2e304c02946be56a0988c8e888cb59.pdf.txt,16988,0.1064,0,0,0,44,0,0.2432,PENAL CODE;ORDINANCE;ACT;ORDER,"CONTENTS Updated till 15.12.2021 THE OFFENCES IN RESPECT OF BANKS (SPECIAL COURTS) ORDINANCE, 1984. 1. Short title, extent and Commencement. 2. Definitions. 3. Establishment of Special Courts. 4. Scheduled offence to be …"
535,administrator8aa88806fdf39d5ad5dc8a53f37df5da.pdf.txt,29529,0.2663,0,78,0,4824,0,0.2516,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE WAR RISKS INSURANCE ORDINANCE, 1971 CONTENTS PREAMBLE 1. Short title, extent and commencement.. 2. Definition. 3. Ownership in relation to goods. 4. War Risks Insurance Scheme. 5. Scheme with respect to property. 6. …"
536,administrator8af69a2733e5a880a7795e33df01e2e8.pdf.txt,8049,0.1243,0,34,0,32,4,0.2244,ACT;ORDER,"Page 1 of 4 THE ILLEGAL DISPOSSESSION ACT, 2005 CONTENTS _____________ SECTIONS: 1. Short title, extent and commencement. 2. Definitions. 3. Prevention of illegal possession of property, etc. 4. Cognizance of offence. 5.…"
537,administrator8b34b071116ce718a2770908b43282a9.pdf.txt,30681,0.1822,0,82,0,157,6,0.2597,PENAL CODE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE WORKERS' WELFARE FUND ORDINANCE, 1971 CONTENTS 1. Short title, extent and commencemen t. 2. Definitions. 3. Const itution of Workers Welfare Fund. 4. Mode of payment by, and recovery from, industr ial establishmen t.…"
538,administrator8b3d323c0cf37678679497c5aafbab40.pdf.txt,27369,0.1085,0,0,0,30,0,0.2496,PENAL CODE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 12 THE PAKISTAN AGRICULTURAL RESEARCH COUNCIL ORDINANCE, 1981 CONTENTS CHAPTER I PRELIMINARY 1. Short title extent and commencement 2. Definitions CHAPTER II ESTABLISHMENT OF THE COUNCIL 3. Establishment of the…"
539,administrator8b9fe2715cfed1b257d1ecdbfe04b1ea.pdf.txt,50725,0.1872,0,108,0,132,1,0.2318,CONSTITUTION;ACT;ORDER;REGULATION,"Page 1 of 23 THE ARBITRATION (INTERNATIONAL INVESTMENT DISPUTES) ACT, 2011 CONTENTS 1. Short title, extent and commencement . 2. Definitions. 3. Registration of awards . 4. Effect of registration. 5. Binding on the Gover…"
540,administrator8c0c9c8adfa3282499e0822eecaf710f.pdf.txt,9056,0.0916,0,0,0,17,1,0.2113,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 4 THE NATIONAL INSURANCE CORPORATION (REORGANIZATION) ORDINANCE, 2000 CONTENTS 1. Short title, extent and commence ment 2. Definitions 3. Vesting of the property, rights and liabilities of the Corpora tion 4. T…"
541,administrator8c110f44e5704a7341a88640e1c4fa5d.pdf.txt,10000,0.1001,0,0,0,41,0,0.2289,PENAL CODE;CRIMINAL PROCEDURE;CONSTITUTION;ORDINANCE;ACT;ORDER,"Page 1 of 5 THE PROHIBITION OF SMOKING AND PROTECTION OF NON - SMOKERS HEALTH ORDINANCE, 2002 CONTENTS 1. Short title, extent and commencement 2. Definitions 3. Powers to declare no-smoking places of public work of use 4…"
542,administrator8c9829cb13f1a7b73c993d248fc3ab61.pdf.txt,7431,0.099,0,0,0,15,1,0.2287,ORDINANCE;ACT;ORDER,"Page 1 of 4 THE ISLAMABAD CLUB (ADMINISTRATION) ORDINANCE, 1978 CONTENTS 1. Short title and commencement. 2. Definitions. 3. Ordinance to override other laws. 4. Dissolution of Company etc. 5. Patron. 6. Administrator. 6…"
543,administrator8cf3b3c8dbef7ea138cd39d37850f2fc.pdf.txt,21362,0.1396,0,34,0,118,22,0.2397,CRIMINAL PROCEDURE;CONSTITUTION;FAMILY COURTS;ACT;ORDER,"Page 1 of 11 THE HINDU MARRIAGE ACT, 2017 CONTENTS 1. Short title, extent, application and commencement. 2. Definitions. 3. Overriding effect of Act. 4. Conditions for a Hindu marriage. 5. Ceremonies for Hindu marriage. …"
544,administrator8cfa246a000a71e94fd9f2bfbd7fdb84 (1).pdf.txt,30210,0.715,297,20,0,2686,0,0.9435,ACT,"THE LAND ACQUISITION (MINES) ACT, 1885 CONTENTS S E C T I O N S : 1 . S h o r t t i t l e , c o m m e n c e m e n t a n d l o c a l e x t e n t . 2 . S a v i n g f o r m i n e r a l r i g h t s o f t h e G o v e r n m e …"
545,administrator8cfa246a000a71e94fd9f2bfbd7fdb84.pdf.txt,30210,0.715,297,20,0,2686,0,0.9435,ACT,"THE LAND ACQUISITION (MINES) ACT, 1885 CONTENTS S E C T I O N S : 1 . S h o r t t i t l e , c o m m e n c e m e n t a n d l o c a l e x t e n t . 2 . S a v i n g f o r m i n e r a l r i g h t s o f t h e G o v e r n m e …"
546,administrator8d2abbb2c732e10da2c91038e0804080.pdf.txt,5804,0.1096,0,10,0,32,5,0.2316,CONSTITUTION;ORDINANCE;ACT,"THE WOMEN IN DISTRESS AND DETENTION FUND ACT, 1996 CONTENTS 1. Short title, extent and commencement . 2. Definitions . 3. Establishment of the Fund . 4. Purpose of the Fund . 5. Sources of Fund . 6. Board of Governors . …"
547,administrator8d5abfe4ed6e5a7002390b2d08430875.pdf.txt,1676,0.1069,0,0,0,4,0,0.2491,ACT,"Page 1 of 2 THE SUPREME COURT AND HIGH COURT (EXTENSION OF JURISDICTION TO FEDERALLY ADMINISTERED TRIBAL AREAS) ACT, 2018 CONTENTS 1. Short title, extent and commencement 2. Extension of jurisdiction of Supreme Court 3. …"
548,administrator8d7192377f97c927f63fc68a280f2e87.pdf.txt,37635,0.2406,0,30,0,5344,0,0.2755,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE COMSA TS INSTITUTE OF INFORMA TION TECHNOLOGY ORDINANCE,2000 CONTENTS SECTIONS. 1 Short title and commencement. 2 Definitions. 3 Establishment and in corporation of the Institute. 4 Powers and functions of the Instit…"
549,administrator8e10ffad0169e140a5e41772d8e64f6d.pdf.txt,75516,0.1173,0,0,0,151,22,0.2432,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 33 The National Skills University Islamabad Act, 2018 CONTENTS ___________ __ CONTENTS CHAPTER I PRELIMINARY 1. Short title and commencement. 2. Definitions. CHAPTER - II THE UNIVERSITY 3. Incorporation . 4. Po…"
550,administrator8e89d7c42dd9194d3a74a43f12c8fe8e.pdf.txt,7340,0.0962,0,0,0,24,0,0.2216,CONSTITUTION;ORDINANCE;ACT;ORDER,"Page 1 of 4 THE POPULATION WELFARE PLANNING PROGRAMME (APPOINTMENT AND TERMINATION OF SERVICE) ORDINANCE, 1981 CONTENTS 1. Short title, application and commencement 2. Definitions 3. Appointment 4. Procedure for appointm…"
551,administrator8e8e92d70904b7c9c0904c9da7c827bd.pdf.txt,25107,0.222,0,52,0,3653,0,0.1936,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE VALIDATION OF LAWS ACT, 1975 CONTENTS SECTIONS 1. Short title and commencement. 2. Validation of laws. THE SCHEDULE. Page 1 of 17 THE VALIDATION OF LAWS ACT, 1975 1ACT No. LXIII OF 1975 [24th July, 1975] An Act to va…"
